,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
77052|ZNF736,0.805026855258177,Homo sapiens,ZNF736,other,293T,None,None,0,ZNF736
5662|POLR2M,0.8090850189707955,Homo sapiens,POLR2M,tf,IMR90,Fibroblast,Lung,1,POLR2M
69232|CENPT,0.812355641359665,Homo sapiens,CENPT,other,HeLa,Epithelium,Cervix,1,CENPT
39652|SRC,0.8136373216944548,Homo sapiens,SRC,not sure,LS180,Epithelium,Colon,1,SRC
77254|ZSCAN2,0.8164938704307837,Homo sapiens,ZSCAN2,tf,MCF-7,None,None,1,ZSCAN2
73405|NOTCH1,0.8196557089306545,Homo sapiens,NOTCH1,both predicted transcription factor and chromatin regulator,None,Neurosphere,None,1,NOTCH1
39656|NCOR1,0.8203265361286753,Homo sapiens,NCOR1,cr,LS180,Epithelium,Colon,1,NCOR1
4402|MEIS1,0.8209525850198449,Homo sapiens,MEIS1,tf,None,Haematopoietic Progenitor Cell,Cord blood,1,MEIS1
65106|ZNF384,0.8220425403628882,Homo sapiens,ZNF384,tf,HEK293,Epithelium,Embryonic Kidney,1,ZNF384
63111|HNRNPLL,0.8235379206270692,Homo sapiens,HNRNPLL,,HepG2,Epithelium,Liver,1,HNRNPLL
77127|ZNF429,0.8245377155381928,Homo sapiens,ZNF429,other,293T,None,None,1,ZNF429
45389|WHSC1,0.825535018527241,Homo sapiens,WHSC1,cr,K562,Erythroblast,Bone Marrow,1,WHSC1
77129|ZNF417,0.8272159082328028,Homo sapiens,ZNF417,tf,293T,None,None,1,ZNF417
51108|HSF1,0.8274154390369487,Homo sapiens,HSF1,tf,HCT-116,None,Colon,1,HSF1
77193|HKR1,0.8279791951212574,Homo sapiens,HKR1,tf,293T,None,None,1,HKR1
65163|ZNF667,0.8308478909755878,Homo sapiens,ZNF667,,HEK293,Epithelium,Embryonic Kidney,1,ZNF667
74485|PROX1,0.831000926396947,Homo sapiens,PROX1,tf,None,Endothelial Cell,Umbilical Vein,1,PROX1
38687|TFAP2A,0.8312447715305099,Homo sapiens,TFAP2A,predicted transcription factor,LoVo,None,Colon,1,TFAP2A
63598|GFI1B,0.8339567582183571,Homo sapiens,GFI1B,predicted transcription factor,HEK293,Epithelium,Embryonic Kidney,1,GFI1B
65184|ZNF85,0.8377171230281771,Homo sapiens,ZNF85,,HEK293,Epithelium,Embryonic Kidney,1,ZNF85
59007|LYL1,0.8391847866663555,Homo sapiens,LYL1,predicted transcription factor,THP-1,Monocyte,Blood,1,LYL1
38802|MEF2D,0.8400472277123922,Homo sapiens,MEF2D,tf,LoVo,None,Colon,0,MEF2D
2281|E2F1,0.8417290319572004,Homo sapiens,E2F1,tf,MCF-7,Epithelium,Breast,0,E2F1
38750|ZNF407,0.8434607635225126,Homo sapiens,ZNF407,tf,LoVo,None,Colon,1,ZNF407
43302|SMAD2,0.8457733855994696,Homo sapiens,SMAD2,predicted transcription factor,WA09,Embryonic Stem Cell,Embryo,1,SMAD2
42801|STAT6,0.8465528133281037,Homo sapiens,STAT6,tf,LoVo,None,Colon,0,STAT6
56844|KRAB,0.848023189262797,Homo sapiens,KRAB,other,K562,Erythroblast,Bone Marrow,1,KRAB
70104|DROSHA,0.8486515245460673,Homo sapiens,DROSHA,,HeLa,Epithelium,Cervix,1,DROSHA
53165|ALKBH3,0.8491533210402564,Homo sapiens,ALKBH3,other,PC-3,Epithelium,Prostate,1,ALKBH3
8554|PCGF5,0.8496600140829236,Homo sapiens,PCGF5,predicted chromatin regulator,HEK293T,Epithelium,Embryonic Kidney,0,PCGF5
2655|PAX3,0.8498470107547096,Homo sapiens,PAX3,tf,Rh4,None,Muscle,1,PAX3
38800|RORA,0.8511365291121751,Homo sapiens,RORA,tf,LoVo,None,Colon,0,RORA
49638|PRKDC,0.8517859700161434,Homo sapiens,PRKDC,other,MCF-7,Epithelium,Breast,0,PRKDC
49027|ERCC6,0.8526403515844458,Homo sapiens,ERCC6,predicted chromatin regulator,None,Fibroblast,Skin,1,ERCC6
37055|FLI1,0.8527006487020793,Homo sapiens,FLI1,tf,NB4,Promyelocytic cell,Blood,1,FLI1
77106|ZNF492,0.8528923881110511,Homo sapiens,ZNF492,tf,293T,None,None,0,ZNF492
65088|ZNF41,0.8537486420024714,Homo sapiens,ZNF41,,HEK293,Epithelium,Embryonic Kidney,1,ZNF41
75838|MYOG,0.8543542779339777,Homo sapiens,MYOG,tf,Rh4,rhabdomyosarcoma,None,1,MYOG
38864|RXRA,0.8549412599935926,Homo sapiens,RXRA,tf,LoVo,None,Colon,1,RXRA
77269|ZNF410,0.8551802315356234,Homo sapiens,ZNF410,tf,K562,Erythroblast,Bone Marrow,1,ZNF410
41817|EZH2,0.8560157146650941,Homo sapiens,EZH2,cr,None,iPSC,None,1,EZH2
39657|NCOR2,0.8561024232365384,Homo sapiens,NCOR2,cr,LS180,Epithelium,Colon,0,NCOR2
37088|MEF2C,0.8570896224223035,Homo sapiens,MEF2C,predicted transcription factor,None,Endothelial Cell,Umbilical Vein,0,MEF2C
48332|SNAI2,0.8585346311611369,Homo sapiens,SNAI2,tf,None,Keratinocyte,None,1,SNAI2
76550|POLB,0.858649028738291,Homo sapiens,POLB,other,MCF-7,MCF 7 Cells,None,1,POLB
71839|ERG,0.8593583721562338,Homo sapiens,ERG,other,VCaP,Epithelium,Prostate,1,ERG
42759|ELF2,0.8625432760232434,Homo sapiens,ELF2,tf,LoVo,None,Colon,0,ELF2
65167|ZBTB12,0.8652549419914938,Homo sapiens,ZBTB12,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB12
5924|ETV4,0.8653233772583729,Homo sapiens,ETV4,tf,PC-3,Epithelium,Prostate,1,ETV4
51532|PAX6,0.8673895248479124,Homo sapiens,PAX6,tf,HUES64,Embryonic Stem Cell,Embryo,1,PAX6
38664|ESRRA,0.8683175760820847,Homo sapiens,ESRRA,tf,LoVo,None,Colon,0,ESRRA
51560|SMAD1,0.8689315713447077,Homo sapiens,SMAD1,predicted transcription factor,HUES64,Embryonic Stem Cell,Embryo,1,SMAD1
56997|DACOR1,0.8690913801773579,Homo sapiens,DACOR1,other,None,None,Colon,1,DACOR1
56565|CDK9,0.8698954716011065,Homo sapiens,CDK9,tf,HuCCT1,None,None,1,CDK9
73953|ZNF354A,0.8705230423332133,Homo sapiens,ZNF354A,,293T,None,None,1,ZNF354A
38792|MEIS3,0.8708093767233953,Homo sapiens,MEIS3,tf,LoVo,None,Colon,0,MEIS3
33466|ELF5,0.8708532108476794,Homo sapiens,ELF5,tf,T47D,Epithelium,Mammary Gland,0,ELF5
64714|ZNF800,0.871672190903784,Homo sapiens,ZNF800,,HEK293,Epithelium,Embryonic Kidney,1,ZNF800
38661|CAMTA2,0.8719787850517848,Homo sapiens,CAMTA2,tf,LoVo,None,Colon,1,CAMTA2
55725|SUMO2,0.8724750393673124,Homo sapiens,SUMO2,other,VCaP,Epithelium,Prostate,1,SUMO2
5550|CREB1,0.8743372071812568,Homo sapiens,CREB1,tf,H3396,Epithelium,Mammary Gland,1,CREB1
65207|MZF1,0.8745790359201009,Homo sapiens,MZF1,tf,HEK293,Epithelium,Embryonic Kidney,1,MZF1
76971|LRWD1,0.8747035035320128,Homo sapiens,LRWD1,cr,U2OS,Osteosarcoma cell,None,1,LRWD1
77060|ZNF684,0.8758140889439363,Homo sapiens,ZNF684,tf,293T,None,None,1,ZNF684
65131|ZNF350,0.8785538267647061,Homo sapiens,ZNF350,,HEK293,Epithelium,Embryonic Kidney,1,ZNF350
76470|MBD3L2,0.8785681396494172,Homo sapiens,MBD3L2,other,None,None,None,0,MBD3L2
56433|TOP2B,0.878785808000117,Homo sapiens,TOP2B,predicted chromatin regulator,MCF-7,Epithelium,Breast,0,TOP2B
77111|ZNF480,0.8787938695131308,Homo sapiens,ZNF480,tf,293T,None,None,1,ZNF480
65158|ZNF394,0.8788269580108943,Homo sapiens,ZNF394,,HEK293,Epithelium,Embryonic Kidney,0,ZNF394
50402|CREBBP,0.8789806841981477,Homo sapiens,CREBBP,cr,hMADS-3,Adipocyte,Adipose,0,CREBBP
74411|CTRL,0.8791374668217649,Homo sapiens,CTRL,other,LNCaP,Epithelium,Prostate,1,CTRL
77161|ZNF211,0.8798214856641291,Homo sapiens,ZNF211,tf,293T,None,None,1,ZNF211
62696|ZNF207,0.8805885523418506,Homo sapiens,ZNF207,,MCF-7,Epithelium,Breast,1,ZNF207
77088|ZNF564,0.8806109897801686,Homo sapiens,ZNF564,tf,293T,None,None,1,ZNF564
35290|BRDU,0.88163052037453,Homo sapiens,BRDU,other,HeLa-S3,Epithelium,Cervix,1,BRDU
1881|SNAPC2,0.8821257670207004,Homo sapiens,SNAPC2,not sure,IMR90,Fibroblast,Lung,0,SNAPC2
41807|JARID2,0.8823071456083138,Homo sapiens,JARID2,cr,Edom-iPS-2,iPSC,None,1,JARID2
76847|EBF3,0.8827272415641347,Homo sapiens,EBF3,tf,SK-N-SH,Neuroblastoma cell,Brain,1,EBF3
73298|LARP7,0.8828041267895547,Homo sapiens,LARP7,predicted transcription factor,HeLa,None,None,1,LARP7
1221|GLYR1,0.8830901164785829,Homo sapiens,GLYR1,cr,HeLa,Epithelium,Cervix,1,GLYR1
77026|ZNF81,0.88321276126177,Homo sapiens,ZNF81,tf,293T,None,None,1,ZNF81
77135|ZNF337,0.8832194232014633,Homo sapiens,ZNF337,tf,293T,None,None,1,ZNF337
1358|STAT1,0.8833153734153338,Homo sapiens,STAT1,tf,HeLa-S3,Epithelium,Cervix,0,STAT1
73954|ZNF33A,0.8834622943400963,Homo sapiens,ZNF33A,,293T,None,None,1,ZNF33A
77187|ZIK1,0.8836933737055963,Homo sapiens,ZIK1,tf,293T,None,None,1,ZIK1
77265|ZNF75A,0.8837610310858943,Homo sapiens,ZNF75A,tf,K562,Erythroblast,Bone Marrow,0,ZNF75A
5373|RUNX2,0.8838130444619567,Homo sapiens,RUNX2,tf,C4-2B,Epithelium,Prostate,1,RUNX2
76475|CCNT1,0.8841754621754081,Homo sapiens,CCNT1,tf,C4-2,None,Prostate,0,CCNT1
53653|CTNNB1,0.8842259185937473,Homo sapiens,CTNNB1,tf,None,Embryonic Stem Cell,None,1,CTNNB1
32849|HOTAIR,0.8858282981072965,Homo sapiens,HOTAIR,other,MDA-231,Epithelium,Mammary Gland,1,HOTAIR
64947|TRIM24,0.8860162892973529,Homo sapiens,TRIM24,both predicted transcription factor and chromatin regulator,K562,Erythroblast,Bone Marrow,1,TRIM24
38728|CASZ1,0.8861285799506956,Homo sapiens,CASZ1,tf,LoVo,None,Colon,0,CASZ1
72609|HEXIM1,0.886349098949299,Homo sapiens,HEXIM1,other,A375,Melanoma Cell,None,0,HEXIM1
57671|CBX2,0.8865908976438437,Homo sapiens,CBX2,cr,K562,Erythroblast,Bone Marrow,1,CBX2
64871|ZBTB49,0.8869158612510306,Homo sapiens,ZBTB49,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB49
42753|BCL6,0.8873424874770903,Homo sapiens,BCL6,predicted transcription factor,LoVo,None,Colon,0,BCL6
77124|ZNF432,0.8876578607377472,Homo sapiens,ZNF432,tf,293T,None,None,1,ZNF432
38702|HES1,0.8880856526086707,Homo sapiens,HES1,tf,LoVo,None,Colon,1,HES1
55549|BACH2,0.8881601886082049,Homo sapiens,BACH2,tf,None,B Lymphocyte,None,1,BACH2
65217|ZNF502,0.8892801001426724,Homo sapiens,ZNF502,,HEK293,Epithelium,Embryonic Kidney,0,ZNF502
77154|ZNF254,0.8900739819746293,Homo sapiens,ZNF254,tf,293T,None,None,1,ZNF254
38837|MSX2,0.8900739820770209,Homo sapiens,MSX2,tf,LoVo,None,Colon,0,MSX2
63212|MTA2,0.891079306769667,Homo sapiens,MTA2,tf,GM12878,B Lymphocyte,Blood,1,MTA2
77101|ZNF527,0.891210126417302,Homo sapiens,ZNF527,tf,293T,None,None,0,ZNF527
43095|CDK8,0.8915212590489416,Homo sapiens,CDK8,tf,MM1.S,B Lymphocyte,Blood,1,CDK8
77047|ZNF75D,0.8919788043621493,Homo sapiens,ZNF75D,tf,293T,None,None,1,ZNF75D
38722|DLX4,0.8920302915612359,Homo sapiens,DLX4,tf,LoVo,None,Colon,0,DLX4
5563|CARM1,0.8920780588732028,Homo sapiens,CARM1,cr,H3396,Epithelium,Mammary Gland,0,CARM1
45889|BDP1,0.8921800365917902,Homo sapiens,BDP1,tf,K562,Erythroblast,Bone Marrow,1,BDP1
50993|MLLT3,0.8921979320781341,Homo sapiens,MLLT3,not sure,None,Hematopoietic stem and progenitor cell,Cord blood,0,MLLT3
65136|ZNF184,0.8922794729946298,Homo sapiens,ZNF184,,HEK293,Epithelium,Embryonic Kidney,0,ZNF184
74427|ZSCAN5A,0.892393151066476,Homo sapiens,ZSCAN5A,,BeWo,None,None,0,ZSCAN5A
65201|ZNF30,0.8924828667804534,Homo sapiens,ZNF30,,HEK293,Epithelium,Embryonic Kidney,1,ZNF30
77099|ZNF530,0.8927510777170085,Homo sapiens,ZNF530,tf,293T,None,None,1,ZNF530
38844|NFKB2,0.8932035517980397,Homo sapiens,NFKB2,tf,LoVo,None,Colon,0,NFKB2
76837|GCSAM,0.8932368516922433,Homo sapiens,GCSAM,other,HeLa,Epithelium,Cervix,1,GCSAM
77121|ZNF440,0.8933195549378091,Homo sapiens,ZNF440,tf,293T,None,None,1,ZNF440
63132|PBX2,0.8937583255076702,Homo sapiens,PBX2,tf,K562,Erythroblast,Bone Marrow,1,PBX2
77180|ZNF100,0.8938305256851734,Homo sapiens,ZNF100,other,293T,None,None,1,ZNF100
38668|PATZ1,0.8939145323839197,Homo sapiens,PATZ1,tf,LoVo,None,Colon,0,PATZ1
47085|EPAS1,0.894227269903288,Homo sapiens,EPAS1,tf,None,Macrophage,None,0,EPAS1
62880|SMARCE1,0.89482426583456,Homo sapiens,SMARCE1,,K562,Erythroblast,Bone Marrow,1,SMARCE1
38787|TBX3,0.8948877544371443,Homo sapiens,TBX3,tf,LoVo,None,Colon,0,TBX3
38675|ZZZ3,0.8948971913512829,Homo sapiens,ZZZ3,predicted transcription factor,LoVo,None,Colon,0,ZZZ3
77053|ZNF730,0.8951333273015923,Homo sapiens,ZNF730,other,293T,None,None,1,ZNF730
68780|TOP1,0.8963373226299312,Homo sapiens,TOP1,not sure,HCT-116,Colon cancer cell,Colon,1,TOP1
64950|SNRNP70,0.8963945525287607,Homo sapiens,SNRNP70,,HepG2,Epithelium,Liver,0,SNRNP70
48181|EBF1,0.8966933965926451,Homo sapiens,EBF1,tf,None,Adipocyte,Adipose,0,EBF1
64875|IRF9,0.8968228769141251,Homo sapiens,IRF9,tf,K562,Erythroblast,Bone Marrow,1,IRF9
49616|RARA,0.8972234842518276,Homo sapiens,RARA,tf,MCF-7,Epithelium,Breast,1,RARA
68233|POU2F1,0.897612763063071,Homo sapiens,POU2F1,tf,VCaP,Epithelium,Prostate,1,POU2F1
65194|ZNF331,0.8981104127475519,Homo sapiens,ZNF331,,HEK293,Epithelium,Embryonic Kidney,1,ZNF331
38841|CREB3,0.8982641608880944,Homo sapiens,CREB3,tf,LoVo,None,Colon,1,CREB3
65113|ZNF140,0.898479228966673,Homo sapiens,ZNF140,,HEK293,Epithelium,Embryonic Kidney,1,ZNF140
65099|ZFP42,0.8990207171806288,Homo sapiens,ZFP42,tf,HEK293,Epithelium,Embryonic Kidney,0,ZFP42
54631|NCAPG2,0.89914457202326,Homo sapiens,NCAPG2,predicted chromatin regulator,MCF-7,Epithelium,Breast,1,NCAPG2
77363|ZNF516,0.8996908069197298,Homo sapiens,ZNF516,tf,MCF-7,None,Breast,1,ZNF516
53636|STAT5B,0.9002286533533778,Homo sapiens,STAT5B,tf,None,T Lymphocyte,Blood,0,STAT5B
38639|LEF1,0.9002335761792013,Homo sapiens,LEF1,tf,LoVo,None,Colon,0,LEF1
42732|KMT2B,0.9006616316740444,Homo sapiens,KMT2B,cr,LoVo,None,Colon,0,KMT2B
36238|TTF2,0.9013832783386182,Homo sapiens,TTF2,tf,HeLa,Epithelium,Cervix,0,TTF2
35485|TCF7L1,0.9021046395053947,Homo sapiens,TCF7L1,tf,CCRF-CEM,T Lymphocyte,Blood,0,TCF7L1
64828|ZEB1,0.9021498213756045,Homo sapiens,ZEB1,tf,HEK293,Epithelium,Embryonic Kidney,1,ZEB1
58061|ZNF165,0.9023287313604148,Homo sapiens,ZNF165,tf,WHIM12,Epithelium,Breast,0,ZNF165
49544|BRD2,0.9024868261814307,Homo sapiens,BRD2,predicted chromatin regulator,H9,Embryonic Stem Cell,Embryo,0,BRD2
77084|ZNF570,0.9026213468546938,Homo sapiens,ZNF570,tf,293T,None,None,1,ZNF570
73936|ZNF641,0.9030818753455745,Homo sapiens,ZNF641,,293T,None,None,0,ZNF641
62960|H3F3A,0.903520203995348,Homo sapiens,H3F3A,,MCF-7,Epithelium,Breast,1,H3F3A
76942|SRPK2,0.9038569858078261,Homo sapiens,SRPK2,other,MCF-10A,Epithelium,None,1,SRPK2
73964|ZNF264,0.9038657319933787,Homo sapiens,ZNF264,,293T,None,None,0,ZNF264
64174|ZNF580,0.9039089623894889,Homo sapiens,ZNF580,,HEK293,Epithelium,Embryonic Kidney,1,ZNF580
76966|CNOT3,0.9041102360438653,Homo sapiens,CNOT3,tf,None,None,Snap-frozen tissue,0,CNOT3
38656|MSX1,0.9043945517569639,Homo sapiens,MSX1,tf,LoVo,None,Colon,0,MSX1
58467|ARID2,0.9044071094552406,Homo sapiens,ARID2,predicted transcription factor,HepG2,Epithelium,Liver,0,ARID2
77123|ZNF433,0.9044578375568678,Homo sapiens,ZNF433,tf,293T,None,None,1,ZNF433
35874|BRD3,0.9070177346312513,Homo sapiens,BRD3,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1,BRD3
62587|MCM7,0.907465401174882,Homo sapiens,MCM7,,K562,Erythroblast,Bone Marrow,1,MCM7
38081|SSRP1,0.9078116538195982,Homo sapiens,SSRP1,cr,HT1080,None,Connective Tissue,1,SSRP1
55293|WWTR1,0.9079842289509041,Homo sapiens,WWTR1,other,MDA-MB-231,Epithelium,Breast,1,WWTR1
42887|ZNF280D,0.9080163211037615,Homo sapiens,ZNF280D,predicted transcription factor,LoVo,None,Colon,0,ZNF280D
73981|PRDM9,0.9082218429967404,Homo sapiens,PRDM9,predicted transcription factor,293T,None,None,0,PRDM9
76667|PAX8,0.9082619206871304,Homo sapiens,PAX8,tf,FT194,None,Fallopian tube secretory,0,PAX8
77233|FOXR2,0.9084291661113375,Homo sapiens,FOXR2,tf,MDA-MB-468,None,Breast,0,FOXR2
38709|GLIS3,0.9085041995744914,Homo sapiens,GLIS3,tf,LoVo,None,Colon,0,GLIS3
68020|KDM2B,0.9090752528751546,Homo sapiens,KDM2B,cr,K562,Leukemia Cell,None,1,KDM2B
42796|PBX1,0.9095573460462634,Homo sapiens,PBX1,tf,LoVo,None,Colon,0,PBX1
76941|SRPK1,0.909738422302276,Homo sapiens,SRPK1,other,MCF-10A,Epithelium,None,1,SRPK1
77125|ZNF431,0.9103439467456398,Homo sapiens,ZNF431,tf,293T,None,None,0,ZNF431
77191|ZFP14,0.9107604189142078,Homo sapiens,ZFP14,tf,293T,None,None,1,ZFP14
38680|JDP2,0.9108082290987263,Homo sapiens,JDP2,tf,LoVo,None,Colon,0,JDP2
65107|ZNF418,0.9110822520465145,Homo sapiens,ZNF418,,HEK293,Epithelium,Embryonic Kidney,1,ZNF418
77144|ZNF287,0.9114980264015692,Homo sapiens,ZNF287,tf,293T,None,None,1,ZNF287
73975|ZNF12,0.9115317794076578,Homo sapiens,ZNF12,predicted transcription factor,293T,None,None,1,ZNF12
8814|KDM5B,0.9117485601580205,Homo sapiens,KDM5B,cr,H1,Embryonic Stem Cell,Embryo,0,KDM5B
38641|ATF5,0.9118972694359699,Homo sapiens,ATF5,tf,LoVo,None,Colon,0,ATF5
38849|MEIS2,0.9119480253628647,Homo sapiens,MEIS2,tf,LoVo,None,Colon,0,MEIS2
38803|XBP1,0.9119683233117069,Homo sapiens,XBP1,tf,LoVo,None,Colon,0,XBP1
63225|HNF4G,0.9124656914167004,Homo sapiens,HNF4G,predicted transcription factor,None,None,Liver,1,HNF4G
37389|TCF12,0.9129644498738213,Homo sapiens,TCF12,tf,Jurkat E6-1,T Lymphocyte,Blood,1,TCF12
8396|NR1H2,0.9131524246557648,Homo sapiens,NR1H2,tf,THP-1,Monocyte,Blood,0,NR1H2
57112|EPO,0.9131575361732526,Homo sapiens,EPO,not sure,RL95-2,None,Uterus,1,EPO
77031|ZNF799,0.9135136863810902,Homo sapiens,ZNF799,tf,293T,None,None,1,ZNF799
5777|E2F7,0.913726095242184,Homo sapiens,E2F7,tf,HeLa,Epithelium,Cervix,0,E2F7
38865|E2F2,0.9138019400461725,Homo sapiens,E2F2,tf,LoVo,None,Colon,1,E2F2
55660|NR0B2,0.9138591383508621,Homo sapiens,NR0B2,tf,HCT-116,None,Colon,1,NR0B2
36352|PAF1,0.9139464839009073,Homo sapiens,PAF1,not sure,A549,Epithelium,Lung,1,PAF1
55642|AFF4,0.9143289412003393,Homo sapiens,AFF4,tf,HCT-116,None,Colon,1,AFF4
77126|ZNF430,0.9148408006386192,Homo sapiens,ZNF430,tf,293T,None,None,1,ZNF430
57945|SOX15,0.915112173853461,Homo sapiens,SOX15,tf,CP-A,Epithelium,Esophagus,0,SOX15
73723|STAT5A,0.9152379722813847,Homo sapiens,STAT5A,tf,None,T Lymphocyte,None,1,STAT5A
41726|TFAM,0.9155469174683636,Homo sapiens,TFAM,tf,HeLa,Epithelium,Cervix,0,TFAM
74214|SUZ12,0.9157518999589214,Homo sapiens,SUZ12,cr,SF8628,None,Pontine,1,SUZ12
38714|E2F4,0.916550447452321,Homo sapiens,E2F4,tf,LoVo,None,Colon,0,E2F4
65121|ZBTB26,0.9165600164373411,Homo sapiens,ZBTB26,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB26
33850|SF1,0.9168832799935129,Homo sapiens,SF1,not sure,H295R,Epithelium,Adrenal Gland,1,SF1
55541|RAG1,0.9171670136049371,Homo sapiens,RAG1,cr,Ramos,Thymocyte,None,1,RAG1
49421|RB1,0.9172507072476233,Homo sapiens,RB1,tf,IMR90,Fibroblast,Lung,0,RB1
58463|ARID1A,0.9172791895857291,Homo sapiens,ARID1A,predicted transcription factor,HepG2,Epithelium,Liver,0,ARID1A
65066|ZSCAN29,0.9173251308646835,Homo sapiens,ZSCAN29,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN29
77086|ZNF566,0.9176379755011266,Homo sapiens,ZNF566,tf,293T,None,None,1,ZNF566
42849|FOXO4,0.917868785005164,Homo sapiens,FOXO4,tf,LoVo,None,Colon,0,FOXO4
77074|ZNF616,0.9179516846936753,Homo sapiens,ZNF616,tf,293T,None,None,1,ZNF616
73931|ZNF707,0.9179775636365197,Homo sapiens,ZNF707,,293T,None,None,1,ZNF707
73944|ZNF528,0.9181065802750552,Homo sapiens,ZNF528,,293T,None,None,1,ZNF528
42694|MSC,0.9181410404292818,Homo sapiens,MSC,tf,LoVo,None,Colon,0,MSC
77139|ZNF311,0.9181649278979019,Homo sapiens,ZNF311,other,293T,None,None,1,ZNF311
38767|MAX,0.9181892578919325,Homo sapiens,MAX,tf,LoVo,None,Colon,0,MAX
42858|NKX2-3,0.9181892578919325,Homo sapiens,NKX2-3,tf,LoVo,None,Colon,0,NKX2-3
42648|CAMTA1,0.9181892578919325,Homo sapiens,CAMTA1,tf,LoVo,None,Colon,0,CAMTA1
42764|HOXB8,0.9181897114962911,Homo sapiens,HOXB8,tf,LoVo,None,Colon,0,HOXB8
42851|HOXC11,0.9181897114962911,Homo sapiens,HOXC11,tf,LoVo,None,Colon,0,HOXC11
42769|JAZF1,0.9181897114962911,Homo sapiens,JAZF1,not sure,LoVo,None,Colon,0,JAZF1
38769|TFEB,0.9181897114962911,Homo sapiens,TFEB,tf,LoVo,None,Colon,0,TFEB
8778|HDAC6,0.9182817414802296,Homo sapiens,HDAC6,cr,K562,Erythroblast,Bone Marrow,1,HDAC6
63187|SIX4,0.9183085206763039,Homo sapiens,SIX4,tf,MCF-7,Epithelium,Breast,1,SIX4
42826|FOXC1,0.9183297338014664,Homo sapiens,FOXC1,tf,LoVo,None,Colon,0,FOXC1
42809|ARNTL2,0.9183297338014664,Homo sapiens,ARNTL2,tf,LoVo,None,Colon,0,ARNTL2
42816|CDC5L,0.9183297338014664,Homo sapiens,CDC5L,not sure,LoVo,None,Colon,0,CDC5L
76414|PMEL,0.9183297338014664,Homo sapiens,PMEL,other,None,None,None,0,PMEL
55219|598-SKD,0.9186140444422788,Homo sapiens,598-SKD,other,HeLa,Epithelium,Cervix,1,598-SKD
42822|DRAP1,0.9186639581735103,Homo sapiens,DRAP1,tf,LoVo,None,Colon,0,DRAP1
42879|ZBTB39,0.9186639581735103,Homo sapiens,ZBTB39,tf,LoVo,None,Colon,0,ZBTB39
74677|ZMYM3,0.918671116381055,Homo sapiens,ZMYM3,,HepG2,Epithelium,Liver,1,ZMYM3
77025|ZNF823,0.9188257022949203,Homo sapiens,ZNF823,tf,293T,None,None,1,ZNF823
42803|UBP1,0.9188417477381221,Homo sapiens,UBP1,tf,LoVo,None,Colon,0,UBP1
70227|DNMT3B,0.919487622087385,Homo sapiens,DNMT3B,cr,None,Stem cell,Foreskin,0,DNMT3B
74383|IL1B,0.9194903083209366,Homo sapiens,IL1B,other,MCF-7,None,Breast,0,IL1B
77097|ZNF540,0.9196442861458096,Homo sapiens,ZNF540,tf,293T,None,None,1,ZNF540
65196|ZNF586,0.9197944334925412,Homo sapiens,ZNF586,,HEK293,Epithelium,Embryonic Kidney,1,ZNF586
77056|ZNF705G,0.919804956332744,Homo sapiens,ZNF705G,other,293T,None,None,0,ZNF705G
65150|SNAI1,0.9198849212193713,Homo sapiens,SNAI1,tf,HEK293,Epithelium,Embryonic Kidney,0,SNAI1
38840|ALX4,0.9198994225706159,Homo sapiens,ALX4,tf,LoVo,None,Colon,0,ALX4
42841|MEOX2,0.9199041026922286,Homo sapiens,MEOX2,tf,LoVo,None,Colon,0,MEOX2
42815|BRCA1,0.9199041026922286,Homo sapiens,BRCA1,predicted chromatin regulator,LoVo,None,Colon,0,BRCA1
42824|ELF4,0.9199041026922286,Homo sapiens,ELF4,tf,LoVo,None,Colon,0,ELF4
42835|HOXD1,0.9199041026922286,Homo sapiens,HOXD1,tf,LoVo,None,Colon,0,HOXD1
38776|TFDP2,0.9199045325969639,Homo sapiens,TFDP2,tf,LoVo,None,Colon,0,TFDP2
40319|SIRT3,0.9199049156172563,Homo sapiens,SIRT3,cr,U2OS,None,Bone,0,SIRT3
42818|CREBL2,0.9199427103452855,Homo sapiens,CREBL2,tf,LoVo,None,Colon,0,CREBL2
49198|F2RL1,0.9199427103452855,Homo sapiens,F2RL1,not sure,HEK293,Epithelium,Embryonic Kidney,0,F2RL1
42842|MXI1,0.9199427103452855,Homo sapiens,MXI1,tf,LoVo,None,Colon,0,MXI1
42740|NR2E3,0.9199427103452855,Homo sapiens,NR2E3,tf,LoVo,None,Colon,0,NR2E3
38810|NFATC4,0.9199431451213738,Homo sapiens,NFATC4,tf,LoVo,None,Colon,0,NFATC4
38862|HSF2,0.9199431451213738,Homo sapiens,HSF2,tf,LoVo,None,Colon,0,HSF2
38855|SRF,0.9199431451213738,Homo sapiens,SRF,tf,LoVo,None,Colon,0,SRF
35572|RCOR1,0.9200763862563912,Homo sapiens,RCOR1,both predicted transcription factor and chromatin regulator,HeLa-S3,Epithelium,Cervix,1,RCOR1
1144|ELL2,0.9201011439207094,Homo sapiens,ELL2,predicted chromatin regulator,HCT-116,None,Colon,1,ELL2
